HouseID,Title,Location,Price,Gross_Area,Topology
ID18BYP.html#c7ae59bdcc,Apartamento 2 Quartos,"Calçada da Glória , Santo António",963000,112.65,T2
ID1b2yD.html#c7ae59bdcc,Apartamento T2 mobilado e equipado em São Vicente,São Vicente,399900,48.3,T2
ID19UVo.html#c7ae59bdcc,Apartamento T2 para venda,"Avenida Engenheiro Arantes e Oliveira , Areeiro",337000,83,T2
ID18mmE.html#c7ae59bdcc,T2 Duplex no Condominio Privado Pateo da Cordoaria,Alcântara,1260000,159,T2
ID1b5uA.html#c7ae59bdcc,Apartamento T5 para venda,"Rua Frei Amador Arrais , Alvalade",550000,142.9,T5
ID1b8rg.html#c7ae59bdcc,Apartamento T2 para venda,"Rua Francisco Mantero , Olivais",207500,62.37,T2
ID1b7hY.html#c7ae59bdcc,T2 remodelado nos Olivais,Olivais,229000,NA,T2
ID1b8Px.html#c7ae59bdcc,Apartamento com Roof Top e vista Tejo para venda na Graça.,"Travessa do Olival à Graça , São Vicente",380000,80,T2
ID1b41Z.html#c7ae59bdcc,T1 com terraço e garagem.,"Avenida do Brasil , Alvalade",420000,75,T1
ID1b41Z.html#8b5c3a7a6f,T1 com terraço e garagem.,"Avenida do Brasil , Alvalade",420000,75,T1
ID1b7ee.html#8b5c3a7a6f,"Apartamento T1, com varanda e estacionamento nas Avenidas...",Avenidas Novas,450000,60,T1
ID1aOB3.html#8b5c3a7a6f,Apartamento T4 na Baixa Pombalina,"Rua da Palma , Santa Maria Maior",470000,153,T4
ID1b3u2.html#8b5c3a7a6f,"Apartamento T2 nas Torres da Bela Vista, com garagem, em Lisboa","Rua Salgueiro Maia - Bairro do Condado , Marvila",335000,90,T2
ID19Pzd.html#8b5c3a7a6f,Apartamento T3 novo em Lisboa,"Rua Dom Lourenço de Almeida , Belém",2500000,228.9,T3
ID1b2AN.html#8b5c3a7a6f,"Apartamento T2, Campo Ourique, com muita luz natural","Rua Almeida e Sousa , Campo de Ourique",545000,79.41,T2
ID1b75J.html#8b5c3a7a6f,"Apartamento T3, com varanda e estacionamento nas Avenidas...",Avenidas Novas,1023000,173,T3
ID1b8gN.html#8b5c3a7a6f,Apartamento T1 em Benfica com parqueamento Renovado,São Domingos de Benfica,329900,47.7,T1
ID1b754.html#8b5c3a7a6f,Estúdio com varanda e estacionamento em novo empreendimen...,Lumiar,270000,72.53,T0
ID1b2Wo.html#8b5c3a7a6f,Apartamento T2 com terraço em Santa Clara,"Rua Manuel Martins da Hora , Santa Clara",359000,77,T2
ID1b2Pe.html#8b5c3a7a6f,T1 em prédio novo junto ao Panteão Nacional,"Rua Entremuros do Mirante , São Vicente",325000,73,T1
ID1b2Pd.html#8b5c3a7a6f,T1 em prédio novo junto ao Panteão Nacional,"Rua Entremuros do Mirante , São Vicente",285000,54,T1
ID1b2Kx.html#8b5c3a7a6f,T2 com 104m2 em Lisboa,"Rua Cidade Liverpool , Arroios",430000,NA,T2
ID1b2BG.html#8b5c3a7a6f,Apartamento T2 para venda,"Rua Actor Vale , Penha de França",390000,89.7,T2
ID19nE8.html#8b5c3a7a6f,Imóvel da Banca com venda em exclusivo - Apartamento T6 c...,"Rua de Pedrouços , Belém",2200000,516,T6
ID1b2kD.html#8b5c3a7a6f,Apartamento T3 em Chelas,"Rua Aquilino Ribeiro - Bairro das Amendoeiras , Marvila",279900,92,T3
ID1b29F.html#8b5c3a7a6f,Apartamento T3 para venda,"Rua de São Mamede , Santa Maria Maior",965000,128,T3
ID1aSvM.html#8b5c3a7a6f,"T1 amplo, claro e bem localizado no Parque das Nações Nor...","Rua das Urcas - Expo , Parque das Nações",415000,67,T1
ID1b8fq.html#8b5c3a7a6f,"Apartamento T0, Rocio Salema Courtyard, Rossio, Lisboa",Arroios,370000,NA,T0
ID1b7VF.html#8b5c3a7a6f,Apartamento T4 de luxo no Campo Pequeno,Areeiro,1000000,230,T4
ID1al3R.html#8b5c3a7a6f,"APARTAMENTO T4 Santa Clara, Ameixoeira","Rua Armando Ferreira , Santa Clara",590000,212,T4
ID1b1sz.html#8b5c3a7a6f,T3 Duplex - Misericórdia,"Rua dos Caetanos , Misericórdia",1270000,205,T3
ID1b1r0.html#8b5c3a7a6f,Apartamento T3 para venda,"Rua do Monte Olivete , Misericórdia",1050000,124.5,T3
ID1b1jI.html#8b5c3a7a6f,Apartamento T2 para venda,"Rua de Pedrouços , Belém",1235000,213.06,T2
ID1aCjj.html#be7338b453,Apartamento T2 - NOVO - Avenidas Novas,"Rua Pinheiro Chagas , Avenidas Novas",950000,145,T2
ID1b13Y.html#be7338b453,T1 Totalmente Remodelado e equipado na Penha de França,"Rua Morais Soares , Penha de França",299900,51,T1
ID1b0TH.html#be7338b453,Apartamento T3 para venda,"Rua João de Oliveira Miguens , Alcântara",880000,181,T3
ID1b0OP.html#be7338b453,"Apartamento T4+1 com estacionamento e arrecadação, junto ao Liceu Fran","Rua de Campolide , Campolide",875000,146,T4
ID1aVup.html#be7338b453,Casa do Espírito Santo em Lisboa - Alfama. Bom investimento para arren,"Rua da Regueira , Santa Maria Maior",535000,100,T4
ID1aVum.html#be7338b453,Casa do Espírito Santo em Lisboa - Alfama. Bom investimento para arren,"Rua da Regueira , Santa Maria Maior",285000,40,T1
ID1b0gE.html#be7338b453,"Apartamento T3 Parque dos Príncipes, Telheiras","Rua Rúben Cunha - Rua Professor Simões Raposo , Lumiar",698000,145,T3
ID1b0dw.html#be7338b453,"apartment, Lisboa","Rua Luciano Freire , Avenidas Novas",240000,42,T1
ID1aZUj.html#be7338b453,T2 | 88m2 | WALK-IN CLOSET | LOGRADOURO | CAMPO DE OURIQUE CENTRO,"Rua Correia Teles , Campo de Ourique",499000,88,T2
ID1aZkY.html#be7338b453,VENDA EM EXCLUSIVO - Apartamento T6 em Condomínio de Luxo...,"Rua de Pedrouços , Belém",2200000,515,T6
ID1aYNG.html#be7338b453,Apartamento T3 Renovado - Benfica - Pedralvas,"Rua Almirante Campos Rodrigues , Benfica",320000,102,T3
ID1aYc1.html#be7338b453,"Apartamento T3, com áreas amplas e estacionamento, em Santa Clara",Santa Clara,409500,129,T3
ID1aYa3.html#be7338b453,Apartamento T3 para venda,"Avenida Ressano Garcia , Avenidas Novas",1275000,181.5,T3
ID1aY9m.html#be7338b453,Apartamento T3 para venda,"Avenida Ressano Garcia , Avenidas Novas",1250000,181.5,T3
ID1aY9i.html#be7338b453,Apartamento T3 para venda,"Avenida Ressano Garcia , Avenidas Novas",1180000,171,T3
ID1aY61.html#be7338b453,"Apartamento T2, com estacionamento e vista Rio, na Penha de França","Rua Francisco Pedro Curado , Penha de França",328000,86,T2
ID1aQbv.html#be7338b453,APARTAMENTO DE CHARME- AVENIDA DUQUE DE ÁVILA,"Avenida da República , Avenidas Novas",749000,165,T4
ID1aX5P.html#be7338b453,T3+1 recuperado em prédio com 'cachet' recuperado na Av. ...,"Avenida dos Defensores de Chaves , Avenidas Novas",920000,155,T3
ID1aX0s.html#be7338b453,Apartamento T3 para venda,"Avenida Óscar Monteiro Torres , Areeiro",475000,94,T3
ID1aVN5.html#be7338b453,Apartamento T1+1 | Terraço e Vista Tejo | Chiado,"Rua das Flores , Misericórdia",890000,NA,T1
ID1aVzV.html#be7338b453,"Apartamento T2, 73m2, varandas, muito luminoso, Rua Claud...","Rua Cláudio Nunes , Benfica",229900,83,T2
ID1aVw6.html#be7338b453,Apartamento T2 com 73 m2 em Benfica,"Rua Cláudio Nunes , Benfica",229900,73.25,T2
ID1aVh3.html#be7338b453,Apartamento T3+1 no Parque das Nações | Condomínio de Luxo Metrocity |,"Avenida de Pádua , Parque das Nações",1190000,174,T4
ID1aV7M.html#be7338b453,Apartamento T5 com 265m2 na Av. António Augusto de Aguiar,"Avenida António Augusto de Aguiar , Avenidas Novas",1350000,265,T5
ID1aWHA.html#e666ff2149,Apartamento T3 para venda,"Avenida Sacadura Cabral , Areeiro",685000,126,T3
ID1aWel.html#e666ff2149,Apartamento T4 Dúplex | Telheiras Centro,"Rua Professor Francisco Gentil , Lumiar",575000,126,T4
ID16Pol.html#e666ff2149,Apartamento T4 com 312 m2 e vista sobre o Parque da Nações,"Avenida Aquilino Ribeiro Machado , Olivais",2500000,312.88,T4
ID1aW5g.html#e666ff2149,Apartamento T5 Torres do Restelo Lisboa,"Rua Carlos Calisto - Torres do Restelo , Belém",985000,230,T5
ID1aUKJ.html#e666ff2149,T3 REMODELADO c/ Suite e Parqueamento em São Domingos de Benfica,"Rua Conde de Almoster , São Domingos de Benfica",429900,72,T3
ID1aJch.html#e666ff2149,Apartamento T2 para venda,"Rua São Pedro Mártir , Santa Maria Maior",375000,97.37,T2
ID1aUEU.html#e666ff2149,"Apartamento T3 com parqueamento, remodelado, equipado e mobilado","Rua Conde de Almoster , São Domingos de Benfica",429900,78,T3
ID1aUjy.html#e666ff2149,Apartamento T3 para venda,"Largo do Casal Vistoso , Areeiro",1750000,302,T3
ID1aTQl.html#e666ff2149,Fantástico T3 com 130m2 no Lumiar,"Rua Ernesto Costa , Lumiar",650000,135,T3
ID1aTIk.html#e666ff2149,Apartamento T3 pombalino - 158 m2 - Sé - Lisboa,"Cruzes da Sé , Santa Maria Maior",1350000,158,T3
ID1aiOQ.html#e666ff2149,Apartamento T0 em Calhariz de Benfica no condomínio fechado,"Rua Principado de Andorra , Benfica",300000,55,T0
ID1aTjz.html#e666ff2149,"Apartamento T4+1 com estacionamento e arrecadação, junto ao Liceu Fran","Rua de Campolide , Campolide",875000,146,T4
ID1aTiy.html#e666ff2149,Penthouse Duplex - Parque das Nações Sul (junto à Marina),"Rua Nova dos Mercadores - Expo , Parque das Nações",2580000,495.74,T6
ID1aTfF.html#e666ff2149,Apartamento T4 para venda,"Rua de Moscavide - Expo , Parque das Nações",1350000,248,T4
ID1aSSC.html#e666ff2149,Apartamento/Moradia T3 Duplex com Terraço e Piscina Priva...,"Avenida 5 de Outubro , Avenidas Novas",1510000,405.28,T3
ID1aSzU.html#e666ff2149,"Apartamento T2 totalmente remodelado, com cozinha equipada, em Benfica","Rua Doutor Gregório Rodrigues Fernandes , São Domingos de Benfica",275000,74,T2
ID1aStH.html#e666ff2149,T2 Parque das Nações - 2 lugares estacionamento - Vista Rio,"Avenida Dom João II - Parque das Nações , Parque das Nações",779000,139,T2
ID1aSn8.html#e666ff2149,T6 por renovar junto à Assembleia da República,"Avenida Dom Carlos I I, Estrela",870000,178,T6
ID1aSet.html#e666ff2149,"Apartamento T3, Parque das Nações Sul, Lisboa","Rua dos Cruzados , Parque das Nações",699000,188,T3
ID1aRR8.html#e666ff2149,"Apartamento T4 Duplex, com cozinha equipada e parqueamento, em Benfica","Rua dos Arneiros , Benfica",550000,149,T4
ID1aRCn.html#e666ff2149,Apartamento T3 com 87 m2 junto ao Palácio Nacional da Ajuda,"Rua Zacarias de Aça , Ajuda",340000,87,T3
ID1aCo8.html#e666ff2149,"T2 totalmente remodelado, com varandas, na Calçada do Tojal","Calçada do Tojal , Benfica",330000,73,T2
ID1aR5K.html#e666ff2149,"Apartamento T2 com estacionamento e elevador para venda, junto ao Parq","Praça Cidade do Luso , Olivais",425000,124,T2
ID1aQTV.html#e666ff2149,"APARTAMENTO T1 REMODELADO, COM VARANDA E VISTA RIO EM SAP...","Rua Vale de Santo António , São Vicente",269500,50,T1
ID1aQJp.html#1ac196391f,Magnífico apartamento T3 - Totalmente remodelado -  Duas frentes - Pré,"Rua Rodrigo da Fonseca , Avenidas Novas",1050000,175,T3
ID1aQ2W.html#1ac196391f,Apartamento T3 com 5 assoalhadas e amplo terraço em Arroios.,"Rua Carlos Mardel , Arroios",430000,119,T3
ID1aPXq.html#1ac196391f,Apartamento Duplex T3+1 Telheiras,"Rua Professor Luís Reis Santos , Lumiar",415000,134.1,T3
ID19A2b.html#1ac196391f,T4+1 com vista rio,"Escadinhas Terreiro do Trigo , Santa Maria Maior",490000,129,T5
ID1aPOj.html#1ac196391f,Apartamento T1 novo e mobilado no exclusivo bairro do Chiado,"Rua do Ataíde , Misericórdia",585000,67,T1
ID1aPJV.html#1ac196391f,Apartamento T2 em Restelo com vista desafogada,"Rua Gregório Lopes - Torres do Restelo , Belém",510000,102,T2
ID1aPDj.html#1ac196391f,Apartamento T3 para venda,"Rua Luciano Cordeiro , Santo António",1550000,176.22,T3
ID1aPu3.html#1ac196391f,Apartamento T2 Renovado Intendente,"Travessa da Bica - Anjos , Arroios",190000,45,T2
ID1aPtW.html#1ac196391f,T1 São Bento,"Travessa Peixeira , Misericórdia",250000,45,T1
ID1aOXs.html#1ac196391f,Apartamento T3 junto ao metro de Carnide e Centro Comercial Colombo,"Rua Guiomar Torresão , Carnide",270000,87.5,T3
ID1aOUI.html#1ac196391f,Magnífico Loft T2 renovado 155m2 - Graça,"Rua Damasceno Monteiro , São Vicente",599000,150,T2
ID1aOKu.html#1ac196391f,Apartamento T4 para venda,"Rua Professor Luís Cunha Gonçalves , Lumiar",925000,237,T4
ID1aOqt.html#1ac196391f,T2 Renovado em Campo de Ourique,"Rua Tomás da Anunciação , Campo de Ourique",449900,63,T2
ID1aOql.html#1ac196391f,T2 na Estefânia para Remodelação,"Rua Pascoal de Melo , Arroios",320000,83,T2
ID1aOqf.html#1ac196391f,Fabuloso T3 Laranjeiras,"Rua Carlos de Oliveira , São Domingos de Benfica",549000,118,T3
ID1aOqb.html#1ac196391f,T2 novo com elevador,"Rua Dom Domingos Jardo , Penha de França",399000,79,T2
ID1aOqa.html#1ac196391f,T3 novo com elevador,"Rua Dom Domingos Jardo , Penha de França",450000,95,T3
ID1aNVO.html#1ac196391f,"T2 EM BENFICA, MOBILADO, PRÓXIMO AO COLOMBO TOTALMENTE REMODELADO","Rua Actriz Adelina Abranches , Benfica",299000,64,T2
ID1aNVH.html#1ac196391f,"T3 de luxo com estacionamento - Pç. João do Rio, perto da Av. Almirant","Praça João do Rio , Areeiro",750000,200,T3
ID1acNg.html#1ac196391f,Apartamento T2 / Cozinha Equipada / Remodelado / Lumiar,"Rua Alexandre Ferreira , Lumiar",320000,81,T2
ID1aNrh.html#1ac196391f,Apartamento T1 Olaias,"Avenida Engenheiro Arantes e Oliveira , Areeiro",325000,83,T1
ID1aNpn.html#1ac196391f,"Apartamento T2 exclusivo, com estacionamento e arrecadação, na Ajuda","Largo do Rio Seco , Ajuda",430000,121,T2
ID1aNiw.html#1ac196391f,Apartamento T3 na Rua da Bombarda remodelado com terraço e uma vista s,"Rua da Bombarda , Arroios",575000,85,T3
ID18ZYB.html#1ac196391f,Imóvel da Banca em exclusivo - Apartamento T6 com Terraço...,"Rua de Pedrouços , Belém",2200000,517,T6
ID1aLPa.html#bf90749d34,"Apartamento T3 com varanda e arrecadação, remodelado de 100m2 na Ajuda","Travessa da Boa Hora à Ajuda , Ajuda",499000,100,T3
ID1aLFx.html#bf90749d34,"Apartamento T1, com terraço e estacionamento, na Penha de França","Calçada das Lajes , Penha de França",345000,105,T1
ID1aLxi.html#bf90749d34,"Apartamento, remodelado, 4 quartos,  2 casas de banho e lugar de garag","Rua da Venezuela , Benfica",510000,160,T4
ID1aKWc.html#bf90749d34,"Apartamento T4 com 206 m2, 2 garagens em condomínio de luxo, Campolide","Calçada dos Mestres , Campolide",1113000,206,T4
ID1aKub.html#bf90749d34,"Apartamento T3, totalmente mobilado e equipado, em Alcântara, Lisboa","Rua Padre Manuel Alves Correia , Alcântara",345000,86,T3
ID1aKsH.html#bf90749d34,Apartamento T2 novo - Edifício 355 Outubro,"Avenida 5 de Outubro , Alvalade",675000,75,T2
ID1aK3H.html#bf90749d34,"T3 ELEVADOR E PARQUEAMENTO, SANTA CLARA, LISBOA","Rua Manuel Martins da Hora , Santa Clara",398000,122,T3
ID1aJGK.html#bf90749d34,"Apartamento T2 + 1 no centro de Lisboa, com varanda no prestigiado Con","Largo Hintze Ribeiro , Santo António",1100000,146,T2
ID1aJje.html#bf90749d34,T4 Duplex  com 2 lugares de garagem e arrecadação perto da Marina Expo,"Rua Nova dos Mercadores - Expo , Parque das Nações",750000,216,T4
ID1aJim.html#bf90749d34,"Apartamento T2 | Totalmente remodelado |Av. de Roma, Lisboa","Avenida de Roma , Alvalade",520000,93,T2
ID1aFo8.html#bf90749d34,Apartamento T3 na Estrada da Luz.,"Rua Xavier de Araújo , São Domingos de Benfica",515000,124,T3
ID1aIQ7.html#bf90749d34,Apartamento T3 para venda,"Rua da Nau Catrineta , Parque das Nações",799000,203.12,T3
ID1aIiX.html#bf90749d34,"Apartamento T3 remodelado, com vistas sobre o Rio Tejo, em Marvila","Rua Norte Júnior - Bairro dos Loios , Marvila",310000,NA,T3
ID1aIeK.html#bf90749d34,"Apartamento T2  com lugar de garagem na Penha de França, Lisboa","Rua Marques da Silva , Penha de França",310000,108,T2
ID19ZQf.html#bf90749d34,Apartamento T3  com arrecadação - AV Uruguai - em Benfica - Lisboa.,"Avenida do Uruguai , Benfica",412700,124.9,T3
ID1aIaL.html#bf90749d34,T2 Estrada da Luz,"Travessa da Luz , Carnide",380000,85,T2
ID1aHKY.html#bf90749d34,"Apartamento T2 em São Vicente, Lisboa","Rua Vale de Santo António , São Vicente",399900,61.5,T2
ID1aHKy.html#bf90749d34,"Apartamento T2 em São Vicente, Lisboa","Rua Vale de Santo António , São Vicente",399900,63.5,T2
ID1aHir.html#bf90749d34,T3 com excelente localização - R. Coelho da Rocha,"Rua Coelho da Rocha , Campo de Ourique",650000,120,T3
ID1aH9F.html#bf90749d34,Apartamento T4 para venda,"Avenida Dom Vasco da Gama , Belém",1280000,287,T4
ID1aH81.html#bf90749d34,"Apartamento T3 com vista magnífica, em Marvila.","Rua Pedro de Azevedo , Marvila",395000,118,T3
ID1aGto.html#bf90749d34,T3 em condomínio fechado com piscina em Benfica,"Avenida Grão Vasco , Benfica",787000,152,T3
ID1aGkT.html#bf90749d34,"T2 Lisboa (perto da Avenida Almirante Reis) a Estrear , 2 Wcs","Rua Sabino de Sousa , Penha de França",320000,87,T2
ID1aFcY.html#bf90749d34,T2 - Expo |Parque das Nações | PANORAMIC,"Avenida Dom João II - Parque das Nações , Parque das Nações",595000,110,T2
ID1aF4w.html#a84b9fc336,"Apartamento T2 Olivais, Lisboa","Rua Doutor José Saraiva , Olivais",220000,61,T2
ID1aEPj.html#a84b9fc336,"Apartamento T3 com Garagem e Arrecadação Junto ao Metro Bela Vista, Ma","Rua Salgueiro Maia - Bairro do Condado , Marvila",495000,141,T3
ID19cOy.html#a84b9fc336,"Apartamento T4, com 3 Frentes, São Domingos Benfica","Rua Cidade de Cádiz , São Domingos de Benfica",510000,160.5,T4
ID1aEJE.html#a84b9fc336,Apartamento T4+1 Duplex de Luxo com vista Rio para Venda ...,"Largo de São Carlos , Santa Maria Maior",5900000,481.4,T4
ID1aDl8.html#a84b9fc336,"T2 REMODELADO em São Vicente, Lisboa","Rua Vale de Santo António , São Vicente",399900,60,T2
ID1aCIp.html#a84b9fc336,Apartamento T2 com terraço perto do Metro,"Rua Vale de Santo António , São Vicente",399900,48,T2
ID1aCH2.html#a84b9fc336,Apartamento T2 remodelado e mobilado perto do Metro,"Rua Vale de Santo António , São Vicente",399900,60,T2
ID1aCGa.html#a84b9fc336,Estúdio remodelado e mobilado perto do Metro,"Rua Vale de Santo António , São Vicente",299900,51,T0
ID1aC9f.html#a84b9fc336,Apartamento T2 REMODELADO em Campo de Ourique,"Rua Tomás da Anunciação , Campo de Ourique",449900,57,T2
ID1aC3r.html#a84b9fc336,T3 Quinta das Conchas | Varanda | Elevador | Garagem,"Avenida Maria Helena Vieira da Silva , Lumiar",745000,172,T3
ID1aBDC.html#a84b9fc336,Apartamento T5 D. João V,"Rua Dom João V V, Campo de Ourique",1150000,193,T5
ID1aBpW.html#a84b9fc336,"T4 Duplex, totalmente renovado, na Av. Estados Unidos da América","Avenida de Roma , Areeiro",950000,176,T4
ID1aARH.html#a84b9fc336,CHARME ENTRE O LARGO DO RATO E O JARDIM DA ESTRELA,"Rua de Campo de Ourique , Campo de Ourique",1080000,181,T5
ID1aA3z.html#a84b9fc336,Apartamento T4 no Largo da Graça,"Largo da Graça , São Vicente",462000,96,T4
ID18qTm.html#a84b9fc336,T2 | 3 Assoalhadas | Miséricordia | Remodelado | Vista,"Cunhal das Bolas , Misericórdia",275000,48,T2
ID1azSO.html#a84b9fc336,"Apartamento T2 com varanda, próximo da Fonte Luminosa da Alameda","Rua Actor Vale , Penha de França",359000,NA,T2
ID1azMj.html#a84b9fc336,"Apartamento T2 exclusivo, inserido no Condomínio do Lago, no Lumiar","Avenida David Mourão-Ferreira - Alta de Lisboa , Lumiar",429000,NA,T2
ID1azFG.html#a84b9fc336,"Penthouse T4 com Terraço e Piscina privada para Venda, na...","Avenida 24 de Julho , Estrela",3600000,422.7,T4
ID1azc8.html#a84b9fc336,"Apartamento T2 com Garagem para Venda no Campo Grande, Li...","Rua do Conde de Redondo , Santo António",735000,110,T2
ID1ayIL.html#a84b9fc336,Apartamento T3 totalmente remodelado em Benfica,"Avenida do Uruguai , Benfica",489900,92.11,T3
ID1ayoN.html#a84b9fc336,"apartment, Lisboa","Rua Actriz Virgínia , Areeiro",315500,84,T2
ID1axrO.html#a84b9fc336,Avenidas Novas - Oportunidade T4 - Rua da Benificiência em Lisboa,"Rua da Beneficência , Avenidas Novas",360000,106,T4
ID1axdR.html#a84b9fc336,Apartamento T1 - Chiado,"Rua da Misericórdia , Misericórdia",650000,65,T1
ID1avR6.html#a84b9fc336,"Apartamento de 5 assoalhadas em Telheiras, Lumiar, Lisboa","Azinhaga da Torre do Fato - Telheiras , Lumiar",850000,207.31,T4
ID1avMD.html#e5bc482a1a,Apartamento T3 Remodelado com lugar de estacionamento em ...,"Rua Conde de Almoster , São Domingos de Benfica",429900,66,T3
ID1avMA.html#e5bc482a1a,Apartamento T3 REMODELADO em Benfica / Lisboa,"Rua Engenheiro Paulo Barros , Benfica",489900,79.5,T3
ID1avsJ.html#e5bc482a1a,Apartamento T4 para venda,"Rua Professor Vítor Fontes , Lumiar",435000,119,T4
ID1aw1x.html#e5bc482a1a,"Apartamento T2 remodelado e com logradouro, na Penha de França","Rua Sousa Viterbo , Penha de França",350000,NA,T2
ID1ajw6.html#e5bc482a1a,T4 Novo rua Castilho junto à Avenida da Liberdade,"Rua Castilho , Santo António",1900000,280,T4
ID19GnT.html#e5bc482a1a,Apartamento T2 para venda,"Estrada de Benfica , Benfica",465000,83,T2
ID1atPT.html#e5bc482a1a,Avenida da Liberdade - Apartamento T1+1 - 65m2,"Rua de Santa Marta , Santo António",335000,NA,T1
ID1atsN.html#e5bc482a1a,Apartamento T2+1 totalmente remodelado em Arroios,"Rua dos Anjos , Arroios",299900,69,T3
ID1atn1.html#e5bc482a1a,"T3 remodelado, com cozinha equipada e arrecadação, em Benfica","Rua Maia Ataíde , Benfica",360000,NA,T3
ID1at9P.html#e5bc482a1a,T1 Mouraria Lisboa,"Largo do Mitelo , Arroios",145000,21,T1
